cat_yahoofinanzas,emisora,benchmark_morningstar,clas_cnbv,link_cnbv,familia,link_morningstar,link_yahoofinanzas1,link_yahoofinanzas2
,MULTISI BF-1,,Deuda PM no contribuyente - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000029BO&SecurityToken=F0000029BO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000029BO,https://es-us.finanzas.yahoo.com/q/hp?s=MULTISIBF1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=MULTISIBF-1.MX
,MULTISI BF-2,,Deuda PM no contribuyente - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000029BQ&SecurityToken=F0000029BQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000029BQ,https://es-us.finanzas.yahoo.com/q/hp?s=MULTISIBF2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=MULTISIBF-2.MX
,MULTISI BM-1,,Deuda PM no contribuyente - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000029BM&SecurityToken=F0000029BM%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000029BM,https://es-us.finanzas.yahoo.com/q/hp?s=MULTISIBM1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=MULTISIBM-1.MX
,MULTISI BM-2,,Deuda PM no contribuyente - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000029BL&SecurityToken=F0000029BL%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000029BL,https://es-us.finanzas.yahoo.com/q/hp?s=MULTISIBM2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=MULTISIBM-2.MX
,MULTIUS BE-1,,Deuda PM no contribuyente - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000029BW&SecurityToken=F0000029BW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000029BW,https://es-us.finanzas.yahoo.com/q/hp?s=MULTIUSBE1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=MULTIUSBE-1.MX
,MULTIUS BF-1,,Deuda PM no contribuyente - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000029BV&SecurityToken=F0000029BV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000029BV,https://es-us.finanzas.yahoo.com/q/hp?s=MULTIUSBF1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=MULTIUSBF-1.MX
,MULTIUS BM-1,,Deuda PM no contribuyente - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000029BU&SecurityToken=F0000029BU%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000029BU,https://es-us.finanzas.yahoo.com/q/hp?s=MULTIUSBM1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=MULTIUSBM-1.MX
,NAFCDVI F1,,Deuda PF - Especializada en Cedevis,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005JTL&SecurityToken=F000005JTL%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005JTL,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIF1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIF1.MX
,NAFCDVI F2,,Deuda PF - Especializada en Cedevis,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005JTM&SecurityToken=F000005JTM%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005JTM,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIF2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIF2.MX
,NAFCDVI F3,,Deuda PF - Especializada en Cedevis,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NLBD&SecurityToken=F00000NLBD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NLBD,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIF3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIF3.MX
,NAFCDVI F4,,Deuda PF - Especializada en Cedevis,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PHOM&SecurityToken=F00000PHOM%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PHOM,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIF4.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIF4.MX
,NAFCDVI F5,,Deuda PF - Especializada en Cedevis,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000T1QM&SecurityToken=F00000T1QM%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000T1QM,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIF5.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIF5.MX
,NAFCDVI FF1,,Deuda PF - Especializada en Cedevis,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005JTN&SecurityToken=F000005JTN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005JTN,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIFF1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIFF1.MX
,NAFCDVI M1,,Deuda PF - Especializada en Cedevis,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005JTP&SecurityToken=F000005JTP%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005JTP,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIM1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIM1.MX
,NAFCDVI M3,,Deuda PF - Especializada en Cedevis,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NLBE&SecurityToken=F00000NLBE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NLBE,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIM3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIM3.MX
,NAFCDVI M4,,Deuda PF - Especializada en Cedevis,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PHON&SecurityToken=F00000PHON%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PHON,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIM4.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIM4.MX
,NAFCDVI X1,,Deuda PF - Especializada en Cedevis,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005JTR&SecurityToken=F000005JTR%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005JTR,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIX1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIX1.MX
,NAFCDVI X2,,Deuda PF - Especializada en Cedevis,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005JTS&SecurityToken=F000005JTS%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005JTS,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIX2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIX2.MX
,NAFCDVI X3,,Deuda PF - Especializada en Cedevis,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NLBF&SecurityToken=F00000NLBF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NLBF,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIX3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIX3.MX
,NAFCDVI X4,,Deuda PF - Especializada en Cedevis,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PHOO&SecurityToken=F00000PHOO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PHOO,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIX4.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCDVIX4.MX
,NAFCGUB F2,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NJK8&SecurityToken=F00000NJK8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NJK8,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBF2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBF2.MX
,NAFCGUB F3,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PEPD&SecurityToken=F00000PEPD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PEPD,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBF3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBF3.MX
,NAFCGUB F5,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000T1QN&SecurityToken=F00000T1QN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000T1QN,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBF5.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBF5.MX
,NAFCGUB FF1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NJK9&SecurityToken=F00000NJK9%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NJK9,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBFF1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBFF1.MX
,NAFCGUB M1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NJKA&SecurityToken=F00000NJKA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NJKA,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBM1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBM1.MX
,NAFCGUB M3,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PEPE&SecurityToken=F00000PEPE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PEPE,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBM3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBM3.MX
,NAFCGUB X1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000NJKB&SecurityToken=F00000NJKB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000NJKB,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBX1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBX1.MX
,NAFCGUB X3,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PEPF&SecurityToken=F00000PEPF%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PEPF,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBX3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFCGUBX3.MX
,NAFFP28 F1,,Deuda PF - Bancario y gubernamental,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005N50&SecurityToken=F000005N50%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005N50,https://es-us.finanzas.yahoo.com/q/hp?s=NAFFP28F1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFFP28F1.MX
,NAFFP28 F2,,Deuda PF - Bancario y gubernamental,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005N53&SecurityToken=F000005N53%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005N53,https://es-us.finanzas.yahoo.com/q/hp?s=NAFFP28F2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFFP28F2.MX
,NAFFP28 F3,,Deuda PF - Bancario y gubernamental,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005N54&SecurityToken=F000005N54%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005N54,https://es-us.finanzas.yahoo.com/q/hp?s=NAFFP28F3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFFP28F3.MX
,NAFFP28 F5,,Deuda PF - Bancario y gubernamental,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S4N8&SecurityToken=F00000S4N8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S4N8,https://es-us.finanzas.yahoo.com/q/hp?s=NAFFP28F5.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFFP28F5.MX
,NAFG-LP F1,,Deuda PF - Especializada en cobertura,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005O8N&SecurityToken=F000005O8N%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005O8N,https://es-us.finanzas.yahoo.com/q/hp?s=NAFGLPF1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFG-LPF1.MX
,NAFG-LP F3,,Deuda PF - Especializada en cobertura,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PHOP&SecurityToken=F00000PHOP%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PHOP,https://es-us.finanzas.yahoo.com/q/hp?s=NAFGLPF3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFG-LPF3.MX
,NAFG-LP F5,,Deuda PF - Especializada en cobertura,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000TQNR&SecurityToken=F00000TQNR%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000TQNR,https://es-us.finanzas.yahoo.com/q/hp?s=NAFGLPF5.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFG-LPF5.MX
,NAFG-LP FF1,,Deuda PF - Especializada en cobertura,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005O8P&SecurityToken=F000005O8P%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005O8P,https://es-us.finanzas.yahoo.com/q/hp?s=NAFGLPFF1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFG-LPFF1.MX
,NAFG-LP M1,,Deuda PF - Especializada en cobertura,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005O8R&SecurityToken=F000005O8R%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005O8R,https://es-us.finanzas.yahoo.com/q/hp?s=NAFGLPM1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFG-LPM1.MX
,NAFG-LP M3,,Deuda PF - Especializada en cobertura,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PHOQ&SecurityToken=F00000PHOQ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PHOQ,https://es-us.finanzas.yahoo.com/q/hp?s=NAFGLPM3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFG-LPM3.MX
,NAFG-LP X2,,Deuda PF - Especializada en cobertura,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000005O8V&SecurityToken=F000005O8V%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000005O8V,https://es-us.finanzas.yahoo.com/q/hp?s=NAFGLPX2.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFG-LPX2.MX
,NAFG-LP X3,,Deuda PF - Especializada en cobertura,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PHOR&SecurityToken=F00000PHOR%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PHOR,https://es-us.finanzas.yahoo.com/q/hp?s=NAFGLPX3.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFG-LPX3.MX
,NAFGUBD FF1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PCAN&SecurityToken=F00000PCAN%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PCAN,https://es-us.finanzas.yahoo.com/q/hp?s=NAFGUBDFF1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFGUBDFF1.MX
,NAFGUBD M1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PCAO&SecurityToken=F00000PCAO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PCAO,https://es-us.finanzas.yahoo.com/q/hp?s=NAFGUBDM1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFGUBDM1.MX
,NAFGUBD X1,,Dueda PF - Agresivo,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PCAP&SecurityToken=F00000PCAP%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PCAP,https://es-us.finanzas.yahoo.com/q/hp?s=NAFGUBDX1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFGUBDX1.MX
,NAFINDX F1,,Común - Indizado al IPC,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000J4KE&SecurityToken=F00000J4KE%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000J4KE,https://es-us.finanzas.yahoo.com/q/hp?s=NAFINDXF1.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFINDXF1.MX
,NAFINDX F5,,Común - Indizado al IPC,http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S4NA&SecurityToken=F00000S4NA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN,,http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S4NA,https://es-us.finanzas.yahoo.com/q/hp?s=NAFINDXF5.MX,https://es-us.finanzas.yahoo.com/q/hp?s=NAFINDXF5.MX
