"h_benchmark_fondos","j_link_cnbv","i_benchmark_morningstar","l_link_yahoofinanzas1","a_emisora","m_link_yahoofinanzas2","d_adquiriente","e_cat_cnbv","k_link_morningstar","g_fecha_inicio","f_cat_fondos","c_familia","b_clas_cnbv"
"30% S&P Valmer MEX CETES, 25% S&P Valmer MEX Bonos 10A, 35% S&P Valmer MEX Bonos 5A, 10% S&P Valmer MEX Bonos 20A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PJQW&SecurityToken=F00000PJQW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBM3.MX","IXELP BM3","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBM3.MX","Personas morales","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PJQW","07/02/2013","Deuda","","Dueda PF - Agresivo"
"Spot Valmer","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021PA&SecurityToken=F0000021PA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEUSDBF1.MX","IXEUSD BF1","https://es-us.finanzas.yahoo.com/q/hp?s=IXEUSDBF1.MX","Personas físicas","Mercado de Dinero USD","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021PA","05/01/1998","Deuda","","Cobertura Cambiaria - Especializada en cobertura"
"30% S&P Valmer MEX CETES, 25% S&P Valmer MEX Bonos 10A, 35% S&P Valmer MEX Bonos 5A, 10% S&P Valmer MEX Bonos 20A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZJR&SecurityToken=F000001ZJR%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBF2.MX","IXELP BF2","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBF2.MX","Personas físicas","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZJR","17/02/2004","Deuda","","Dueda PF - Agresivo"
"30% S&P Valmer MEX CETES, 25% S&P Valmer MEX Bonos 10A, 35% S&P Valmer MEX Bonos 5A, 10% S&P Valmer MEX Bonos 20A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PAB8&SecurityToken=F00000PAB8%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBE2.MX","IXELP BE2","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBE2.MX","No contribuyentes","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PAB8","05/12/2012","Deuda","","Dueda PF - Agresivo"
"30% S&P Valmer MEX CETES, 25% S&P Valmer MEX Bonos 10A, 35% S&P Valmer MEX Bonos 5A, 10% S&P Valmer MEX Bonos 20A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZJ1&SecurityToken=F000001ZJ1%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBF3.MX","IXELP BF3","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBF3.MX","Personas físicas","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZJ1","27/02/2008","Deuda","","Dueda PF - Agresivo"
"20% S&P Valmer MEX CETES, 20% S&P Valmer MEX Tasa Variable Gub, 60% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W84M&SecurityToken=F00000W84M%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE3APIF.MX","IXE3 API-F","https://es-us.finanzas.yahoo.com/q/hp?s=IXE3API-F.MX","Personas físicas","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W84M","13/07/2015","-","","Común - Agresivo"
"20% S&P Valmer MEX CETES, 20% S&P Valmer MEX Tasa Variable Gub, 60% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W84N&SecurityToken=F00000W84N%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE3APII.MX","IXE3 API-I","https://es-us.finanzas.yahoo.com/q/hp?s=IXE3API-I.MX","No contribuyentes","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W84N","13/07/2015","-","","Común - Agresivo"
"50% S&P Valmer MEX Gubernamental, 50% S&P Valmer MEX Tasa Fija Gub 12M","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000021P3&SecurityToken=F0000021P3%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBM2.MX","IXEMP BM2","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBM2.MX","Personas morales","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000021P3","26/03/2008","Deuda","","Dueda PF - Agresivo"
"30% S&P Valmer MEX CETES, 30% S&P Valmer MEX Tasa Variable Gub, 40% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZP5&SecurityToken=F000001ZP5%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2F2.MX","IXE2 F2","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2F2.MX","Personas físicas","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZP5","08/05/2008","Renta Variable","","Común - Indizado al IPC"
"30% S&P Valmer MEX CETES, 30% S&P Valmer MEX Tasa Variable Gub, 40% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q6ME&SecurityToken=F00000Q6ME%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2I3.MX","IXE2 I3","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2I3.MX","No contribuyentes","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q6ME","31/08/2012","Renta Variable","","Común - Indizado al IPC"
"20% S&P Valmer MEX CETES, 20% S&P Valmer MEX Tasa Variable Gub, 60% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000GWPD&SecurityToken=F00000GWPD%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE3BI.MX","IXE3 BI","https://es-us.finanzas.yahoo.com/q/hp?s=IXE3BI.MX","Personas físicas,Personas morales","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000GWPD","08/05/2008","Renta Variable","","Común - Agresivo"
"30% S&P Valmer MEX CETES, 30% S&P Valmer MEX Tasa Variable Gub, 40% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002P32&SecurityToken=F000002P32%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2F3.MX","IXE2 F3","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2F3.MX","Personas físicas","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002P32","08/05/2008","Renta Variable","","Común - Indizado al IPC"
"20% S&P Valmer MEX CETES, 20% S&P Valmer MEX Tasa Variable Gub, 60% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PFSW&SecurityToken=F00000PFSW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE3F1.MX","IXE3 F1","https://es-us.finanzas.yahoo.com/q/hp?s=IXE3F1.MX","Personas físicas","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PFSW","30/10/2012","Renta Variable","","Común - Agresivo"
"20% S&P Valmer MEX CETES, 20% S&P Valmer MEX Tasa Variable Gub, 60% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000201A&SecurityToken=F00000201A%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE3F2.MX","IXE3 F2","https://es-us.finanzas.yahoo.com/q/hp?s=IXE3F2.MX","Personas físicas","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000201A","08/05/2008","Renta Variable","","Común - Agresivo"
"30% S&P Valmer MEX CETES, 30% S&P Valmer MEX Tasa Variable Gub, 40% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W84K&SecurityToken=F00000W84K%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2APIF.MX","IXE2 API-F","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2API-F.MX","Personas físicas","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W84K","13/07/2015","-","","Común - Indizado al IPC"
"30% S&P Valmer MEX CETES, 30% S&P Valmer MEX Tasa Variable Gub, 40% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W84L&SecurityToken=F00000W84L%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2F.MX","IXE2 F","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2F.MX","Personas físicas","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W84L","13/07/2015","-","","Común - Indizado al IPC"
"30% S&P Valmer MEX CETES, 30% S&P Valmer MEX Tasa Variable Gub, 40% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PJQY&SecurityToken=F00000PJQY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2F1.MX","IXE2 F1","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2F1.MX","Personas físicas","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PJQY","08/02/2013","Renta Variable","","Común - Indizado al IPC"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000019ZV&SecurityToken=F0000019ZV%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONBS.MX","IXECON BS","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONBS.MX","Fondo de fondos","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000019ZV","13/04/2007","Renta Variable","","Común - Indizado al IPC"
"30% S&P Valmer MEX CETES, 30% S&P Valmer MEX Tasa Variable Gub, 40% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000J5BC&SecurityToken=F00000J5BC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2I2.MX","IXE2 I2","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2I2.MX","No contribuyentes","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000J5BC","08/05/2008","Renta Variable","","Común - Indizado al IPC"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S94R&SecurityToken=F00000S94R%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONI.MX","IXECON I","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONI.MX","No contribuyentes","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S94R","10/12/2013","Renta Variable","","Común - Indizado al IPC"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S94S&SecurityToken=F00000S94S%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONI2.MX","IXECON I2","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONI2.MX","No contribuyentes","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S94S","10/12/2013","Renta Variable","","Común - Indizado al IPC"
"Spot Valmer","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000028RZ&SecurityToken=F0000028RZ%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEUSDBI.MX","IXEUSD BI","https://es-us.finanzas.yahoo.com/q/hp?s=IXEUSDBI.MX","Personas físicas,Personas morales","Mercado de Dinero USD","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000028RZ","29/02/2008","Deuda","","Cobertura Cambiaria - Especializada en cobertura"
"30% S&P Valmer MEX CETES, 30% S&P Valmer MEX Tasa Variable Gub, 40% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000Q4RO&SecurityToken=F00000Q4RO%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2I1.MX","IXE2 I1","https://es-us.finanzas.yahoo.com/q/hp?s=IXE2I1.MX","No contribuyentes","Mixtos Moderados","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000Q4RO","19/06/2013","Renta Variable","","Común - Indizado al IPC"
"30% S&P Valmer MEX CETES, 25% S&P Valmer MEX Bonos 10A, 35% S&P Valmer MEX Bonos 5A, 10% S&P Valmer MEX Bonos 20A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F0000019YW&SecurityToken=F0000019YW%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBS.MX","IXELP BS","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBS.MX","Fondo de fondos","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F0000019YW","16/10/2006","Deuda","","Dueda PF - Agresivo"
"BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S94T&SecurityToken=F00000S94T%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONI1.MX","IXECON I1","https://es-us.finanzas.yahoo.com/q/hp?s=IXECONI1.MX","No contribuyentes","RV Mexico","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S94T","10/12/2013","Renta Variable","","Común - Indizado al IPC"
"20% S&P Valmer MEX CETES, 20% S&P Valmer MEX Tasa Variable Gub, 60% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W84O&SecurityToken=F00000W84O%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE3F.MX","IXE3 F","https://es-us.finanzas.yahoo.com/q/hp?s=IXE3F.MX","Personas físicas","Mixtos Agresivos","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W84O","13/07/2015","-","","Común - Agresivo"
"40% S&P Valmer MEX CETES, 40% S&P Valmer MEX Tasa Variable Gub, 20% BMV IPC PR MXN","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000W5DG&SecurityToken=F00000W5DG%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXE1M3.MX","IXE1 M3","https://es-us.finanzas.yahoo.com/q/hp?s=IXE1M3.MX","Personas morales","Mixtos Conservadores","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000W5DG","13/07/2015","-","","Común - Preponderantemente en deuda"
"30% S&P Valmer MEX CETES, 25% S&P Valmer MEX Bonos 10A, 35% S&P Valmer MEX Bonos 5A, 10% S&P Valmer MEX Bonos 20A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000PHOK&SecurityToken=F00000PHOK%5d2%5d0%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=0&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBE3.MX","IXELP BE3","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBE3.MX","No contribuyentes","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000PHOK","22/01/2013","Deuda","","Dueda PF - Agresivo"
"50% S&P Valmer MEX Gubernamental, 50% S&P Valmer MEX Tasa Fija Gub 12M","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002IJK&SecurityToken=F000002IJK%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBM3.MX","IXEMP BM3","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBM3.MX","Personas morales","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002IJK","30/12/2008","Deuda","","Dueda PF - Agresivo"
"30% S&P Valmer MEX CETES, 25% S&P Valmer MEX Bonos 10A, 35% S&P Valmer MEX Bonos 5A, 10% S&P Valmer MEX Bonos 20A","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZJB&SecurityToken=F000001ZJB%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBF1.MX","IXELP BF1","https://es-us.finanzas.yahoo.com/q/hp?s=IXELPBF1.MX","Personas físicas","Deuda Largo Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZJB","27/02/2008","Deuda","","Dueda PF - Agresivo"
"50% S&P Valmer MEX Gubernamental, 50% S&P Valmer MEX Tasa Fija Gub 12M","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000S77A&SecurityToken=F00000S77A%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBM5.MX","IXEMP BM5","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBM5.MX","Personas morales","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000S77A","05/12/2013","Deuda","","Dueda PF - Agresivo"
"50% S&P Valmer MEX Gubernamental, 50% S&P Valmer MEX Tasa Fija Gub 12M","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002PBY&SecurityToken=F000002PBY%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBM4.MX","IXEMP BM4","https://es-us.finanzas.yahoo.com/q/hp?s=IXEMPBM4.MX","Personas morales","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002PBY","26/03/2008","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX TIIE28","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZJA&SecurityToken=F000001ZJA%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEDPBF3.MX","IXEDP BF3","https://es-us.finanzas.yahoo.com/q/hp?s=IXEDPBF3.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZJA","27/03/2008","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX TIIE28","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000001ZJG&SecurityToken=F000001ZJG%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEDPBF2.MX","IXEDP BF2","https://es-us.finanzas.yahoo.com/q/hp?s=IXEDPBF2.MX","Personas físicas","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000001ZJG","11/09/1995","Deuda","","Dueda PF - Agresivo"
"50% S&P Valmer MEX CETES, 50% S&P Valmer MEX Tasa Variable Gub","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F00000R6R4&SecurityToken=F00000R6R4%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEDBE3.MX","IXED BE3","https://es-us.finanzas.yahoo.com/q/hp?s=IXEDBE3.MX","No contribuyentes","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F00000R6R4","04/11/2013","Deuda","","Dueda PF - Agresivo"
"S&P Valmer MEX TIIE28","http://lt.morningstar.com/7ap7omrzjm/snapshot/snapshot.aspx?id=F000002PLC&SecurityToken=F000002PLC%5d2%5d1%5dFOMEX%24%24ALL_1414&clearcache=true&ClientFund=1&LanguageId=es-MX&CurrencyId=MXN&UniverseId=FOMEX%24%24ALL_1414&BaseCurrencyId=MXN","","https://es-us.finanzas.yahoo.com/q/hp?s=IXEDPBM4.MX","IXEDP BM4","https://es-us.finanzas.yahoo.com/q/hp?s=IXEDPBM4.MX","Personas morales","Deuda Mediano Plazo","http://www.morningstar.com.mx/mx/funds/snapshot/snapshot.aspx?id=F000002PLC","27/03/2008","Deuda","","Dueda PF - Agresivo"
